date,num,product_list,id,dateandtime,previous_list,match,previous_dateandtime,timediff,timediffstamp,log_timediff,newid,asian,female,stdtlevel,previous_id,previous_newid,previous_asian,previous_female,freshmen,previous_freshmen,staff,previous_staff,month,week,week_order,newid_former,pair_occurance
11/13/13,2831,['burrito'],3857,11/13/13 13:04,['quesadilla vegetable'],0,11/13/13 13:04,0 days 00:00:24.000000000,24,3.17805383,3215,1,1,6,6573,5646,1,1,0,0,0,0,11,46,12,5646.0,1
11/13/13,2848,['quesadilla vegetable'],1576,11/13/13 13:05,['quesadilla vegetable'],1,11/13/13 13:05,0 days 00:00:13.000000000,13,2.564949357,1168,0,1,8,4409,3717,0,0,0,0,0,0,11,46,12,3215.0,1
11/13/13,2863,['taco salad'],2054,11/13/13 13:06,['quesadilla vegetable'],0,11/13/13 13:05,0 days 00:00:38.000000000,38,3.63758616,1622,0,1,8,1576,1168,0,1,0,0,0,0,11,46,12,1168.0,1
11/13/13,2876,['quesadilla vegetable'],8663,11/13/13 13:07,['taco salad'],0,11/13/13 13:06,0 days 00:00:40.000000000,40,3.688879454,7478,1,0,2,2054,1622,0,1,1,0,0,0,11,46,12,1622.0,1
11/13/13,2881,['quesadilla vegetable'],1510,11/13/13 13:07,['quesadilla vegetable'],1,11/13/13 13:07,0 days 00:00:16.000000000,16,2.772588722,1104,0,1,8,8663,7478,1,0,0,1,0,0,11,46,12,7478.0,1
11/13/13,2889,['burrito'],1767,11/13/13 13:08,['quesadilla vegetable'],0,11/13/13 13:07,0 days 00:00:45.000000000,45,3.80666249,1350,0,0,8,1510,1104,0,1,0,0,0,0,11,46,12,1104.0,1
11/13/13,2892,['taco salad'],5648,11/13/13 13:08,['burrito'],0,11/13/13 13:08,0 days 00:00:05.000000000,5,1.609437912,4768,0,0,3,1767,1350,0,0,0,0,0,0,11,46,12,1350.0,1
11/13/13,2902,['taco salad'],8971,11/13/13 13:09,['taco salad'],1,11/13/13 13:08,0 days 00:00:48.000000000,48,3.871201011,7781,0,1,2,5648,4768,0,0,1,0,0,0,11,46,12,4768.0,1
11/13/13,2907,['taco salad'],8265,11/13/13 13:09,['taco salad'],1,11/13/13 13:09,0 days 00:00:09.000000000,9,2.197224577,7086,0,0,2,8971,7781,0,1,1,1,0,0,11,46,12,7781.0,1
11/13/13,2909,['quesadilla vegetable'],6229,11/13/13 13:09,['taco salad'],0,11/13/13 13:09,0 days 00:00:10.000000000,10,2.302585093,5316,0,0,4,8265,7086,0,0,0,1,0,0,11,46,12,7086.0,1
11/13/13,2915,['taco salad'],2013,11/13/13 13:10,['quesadilla vegetable'],0,11/13/13 13:09,0 days 00:00:47.000000000,47,3.850147602,1581,0,1,7,6229,5316,0,0,0,0,0,0,11,46,12,5316.0,1
11/13/13,2923,['quesadilla vegetable'],10218,11/13/13 13:10,['taco salad'],0,11/13/13 13:10,0 days 00:00:22.000000000,22,3.091042453,8888,0,0,1,2013,1581,0,1,1,0,0,0,11,46,12,1581.0,1
11/13/13,2972,['quesadilla vegetable'],3562,11/13/13 13:13,['quesadilla vegetable'],1,11/13/13 13:12,0 days 00:00:58.000000000,58,4.060443011,2949,0,1,5,9223,8028,1,0,0,1,0,0,11,46,12,8888.0,1
11/13/13,2974,['taco salad'],1740,11/13/13 13:13,['quesadilla vegetable'],0,11/13/13 13:13,0 days 00:00:24.000000000,24,3.17805383,1324,0,1,8,3562,2949,0,1,0,0,0,0,11,46,12,2949.0,1
11/13/13,2979,['taco salad'],2422,11/13/13 13:13,['taco salad'],1,11/13/13 13:13,0 days 00:00:26.000000000,26,3.258096538,1973,0,1,8,1740,1324,0,1,0,0,0,0,11,46,12,1324.0,1
11/13/13,2991,['taco salad'],2290,11/13/13 13:14,['taco salad'],1,11/13/13 13:13,0 days 00:00:30.000000000,30,3.401197382,1847,0,0,7,2422,1973,0,1,0,0,0,0,11,46,12,1973.0,1
11/13/13,3014,['quesadilla vegetable'],1115,11/13/13 13:15,['taco salad'],0,11/13/13 13:15,0 days 00:00:20.000000000,20,2.995732274,808,1,0,6,4007,3350,0,0,0,0,0,0,11,46,12,1847.0,1
11/13/13,3020,['quesadilla vegetable'],5876,11/13/13 13:16,['quesadilla vegetable'],1,11/13/13 13:15,0 days 00:00:18.000000000,18,2.890371758,4985,0,0,4,1115,808,1,0,0,0,0,0,11,46,12,808.0,1
11/13/13,3032,['taco salad'],6069,11/13/13 13:16,['quesadilla vegetable'],0,11/13/13 13:16,0 days 00:00:41.000000000,41,3.713572067,5163,1,0,4,5876,4985,0,0,0,0,0,0,11,46,12,4985.0,1
11/13/13,3037,['taco salad'],6508,11/13/13 13:16,['taco salad'],1,11/13/13 13:16,0 days 00:00:09.000000000,9,2.197224577,5583,0,0,4,6069,5163,1,0,0,0,0,0,11,46,12,5163.0,1
11/13/13,3068,['taco salad'],8637,11/13/13 13:19,['burrito'],0,11/13/13 13:18,0 days 00:00:37.000000000,37,3.610917913,7452,0,1,2,2822,2324,0,1,1,0,0,0,11,46,12,5583.0,1
11/13/13,3073,['taco salad'],5196,11/13/13 13:19,['taco salad'],1,11/13/13 13:19,0 days 00:00:10.000000000,10,2.302585093,4342,0,0,3,8637,7452,0,1,0,1,0,0,11,46,12,7452.0,1
11/13/13,3078,['taco salad'],6694,11/13/13 13:19,['taco salad'],1,11/13/13 13:19,0 days 00:00:23.000000000,23,3.135494216,5765,0,0,4,5196,4342,0,0,0,0,0,0,11,46,12,4342.0,1
11/13/13,3082,['taco salad'],8311,11/13/13 13:20,['taco salad'],1,11/13/13 13:19,0 days 00:00:28.000000000,28,3.33220451,7132,0,0,1,6694,5765,0,0,1,0,0,0,11,46,12,5765.0,1
11/13/13,3089,['taco salad'],2228,11/13/13 13:20,['taco salad'],1,11/13/13 13:20,0 days 00:00:29.000000000,29,3.36729583,1787,0,1,8,8311,7132,0,0,0,1,0,0,11,46,12,7132.0,1
11/13/13,3091,['quesadilla vegetable'],7928,11/13/13 13:21,['taco salad'],0,11/13/13 13:20,0 days 00:00:22.000000000,22,3.091042453,6756,0,1,1,2228,1787,0,1,1,0,0,0,11,46,12,1787.0,1
11/13/13,3096,['taco salad'],9425,11/13/13 13:21,['quesadilla vegetable'],0,11/13/13 13:21,0 days 00:00:14.000000000,14,2.63905733,8225,0,0,1,7928,6756,0,1,1,1,0,0,11,46,12,6756.0,1
11/13/13,3099,['taco salad'],7334,11/13/13 13:21,['taco salad'],1,11/13/13 13:21,0 days 00:00:15.000000000,15,2.708050201,6275,0,0,3,9425,8225,0,0,0,1,0,0,11,46,12,8225.0,1
11/13/13,3108,['taco salad'],5821,11/13/13 13:22,['taco salad'],1,11/13/13 13:21,0 days 00:00:29.000000000,29,3.36729583,4933,0,1,5,7334,6275,0,0,0,0,0,0,11,46,12,6275.0,1
11/13/13,3115,['burrito'],6235,11/13/13 13:22,['taco salad'],0,11/13/13 13:22,0 days 00:00:51.000000000,51,3.931825633,5321,1,0,4,5821,4933,0,1,0,0,0,0,11,46,12,4933.0,1
11/13/13,3122,['quesadilla vegetable'],3606,11/13/13 13:23,['burrito'],0,11/13/13 13:22,0 days 00:00:17.000000000,17,2.833213344,2988,0,0,6,6235,5321,1,0,0,0,0,0,11,46,12,5321.0,1
11/13/13,3125,['quesadilla vegetable'],6335,11/13/13 13:23,['quesadilla vegetable'],1,11/13/13 13:23,0 days 00:00:21.000000000,21,3.044522438,5416,0,0,4,3606,2988,0,0,0,0,0,0,11,46,12,2988.0,1
11/13/13,3133,['taco salad'],1958,11/13/13 13:24,['quesadilla vegetable'],0,11/13/13 13:23,0 days 00:00:30.000000000,30,3.401197382,1526,1,1,8,6335,5416,0,0,0,0,0,0,11,46,12,5416.0,1
11/13/13,3150,['taco salad'],5781,11/13/13 13:26,['burrito'],0,11/13/13 13:26,0 days 00:00:22.000000000,22,3.091042453,4894,0,0,4,6326,5408,1,0,0,0,0,0,11,46,12,1526.0,1
11/13/13,3155,['quesadilla vegetable'],8859,11/13/13 13:26,['taco salad'],0,11/13/13 13:26,0 days 00:00:33.000000000,33,3.496507561,7669,0,0,2,5781,4894,0,0,1,0,0,0,11,46,12,4894.0,1
11/13/13,3160,['taco salad'],6022,11/13/13 13:27,['quesadilla vegetable'],0,11/13/13 13:26,0 days 00:00:36.000000000,36,3.583518938,5119,0,0,5,8859,7669,0,0,0,1,0,0,11,46,12,7669.0,1
11/13/13,3164,['taco salad'],5185,11/13/13 13:28,['taco salad'],1,11/13/13 13:27,0 days 00:00:28.000000000,28,3.33220451,4331,0,0,3,6022,5119,0,0,0,0,0,0,11,46,12,5119.0,1
11/13/13,3166,['taco salad'],1991,11/13/13 13:28,['taco salad'],1,11/13/13 13:28,0 days 00:00:23.000000000,23,3.135494216,1559,0,1,8,5185,4331,0,0,0,0,0,0,11,46,12,4331.0,1
11/13/13,3206,['taco salad'],3519,11/13/13 13:36,['taco salad'],1,11/13/13 13:36,0 days 00:00:16.000000000,16,2.772588722,2911,0,1,7,5728,4846,0,0,0,0,0,0,11,46,12,1559.0,1
11/13/13,3247,['quesadilla vegetable'],7081,11/13/13 13:46,['burrito'],0,11/13/13 13:46,0 days 00:00:12.000000000,12,2.48490665,6087,0,1,3,5864,4973,0,1,0,0,0,0,11,46,12,2911.0,1
11/13/13,3287,['taco salad'],2507,11/13/13 13:56,['burrito'],0,11/13/13 13:55,0 days 00:00:51.000000000,51,3.931825633,2049,0,1,8,1881,1450,0,0,0,0,0,0,11,46,12,6087.0,1
11/13/13,3343,['quesadilla vegetable'],4221,11/13/13 14:04,['quesadilla vegetable'],1,11/13/13 14:03,0 days 00:00:42.000000000,42,3.737669618,3550,0,0,6,8839,7650,0,1,0,1,0,0,11,46,12,2049.0,1
11/13/13,3356,['burrito'],8722,11/13/13 14:05,['quesadilla vegetable'],0,11/13/13 14:04,0 days 00:00:31.000000000,31,3.433987204,7537,0,0,2,4221,3550,0,0,1,0,0,0,11,46,12,3550.0,1
11/13/13,3371,['quesadilla vegetable'],9262,11/13/13 14:07,['taco salad'],0,11/13/13 14:06,0 days 00:00:30.000000000,30,3.401197382,8066,0,0,1,8278,7099,1,0,1,1,0,0,11,46,12,7537.0,1
11/13/13,3393,['taco salad'],9367,11/13/13 14:09,['taco salad'],1,11/13/13 14:09,0 days 00:00:11.000000000,11,2.397895273,8169,0,0,1,9457,8256,0,0,1,1,0,0,11,46,12,8066.0,1
11/13/13,3398,['taco salad'],2182,11/13/13 14:10,['taco salad'],1,11/13/13 14:09,0 days 00:00:38.000000000,38,3.63758616,1742,0,1,8,9367,8169,0,0,0,1,0,0,11,46,12,8169.0,1
11/13/13,3404,['quesadilla vegetable'],6634,11/13/13 14:10,['taco salad'],0,11/13/13 14:10,0 days 00:00:28.000000000,28,3.33220451,5707,0,0,4,2182,1742,0,1,0,0,0,0,11,46,12,1742.0,1
11/13/13,3415,['taco salad'],3720,11/13/13 14:11,['quesadilla vegetable'],0,11/13/13 14:10,0 days 00:00:35.000000000,35,3.555348061,3090,0,1,5,6634,5707,0,0,0,0,0,0,11,46,12,5707.0,1
11/13/13,3422,['taco salad'],3225,11/13/13 14:11,['taco salad'],1,11/13/13 14:11,0 days 00:00:54.000000000,54,3.988984047,2653,0,1,5,3720,3090,0,1,0,0,0,0,11,46,12,3090.0,1
11/13/13,3432,['burrito'],9149,11/13/13 14:12,['taco salad'],0,11/13/13 14:11,0 days 00:00:58.000000000,58,4.060443011,7955,0,1,2,3225,2653,0,1,1,0,0,0,11,46,12,2653.0,1
11/13/13,3485,['quesadilla vegetable'],6623,11/13/13 14:18,['taco salad'],0,11/13/13 14:17,0 days 00:00:48.000000000,48,3.871201011,5696,0,0,4,8538,7356,0,1,0,1,0,0,11,46,12,7955.0,1
11/13/13,3493,['quesadilla vegetable'],8485,11/13/13 14:19,['taco salad'],0,11/13/13 14:19,0 days 00:00:36.000000000,36,3.583518938,7304,0,1,1,9180,7986,1,0,1,1,0,0,11,46,12,5696.0,1
11/13/13,3497,['taco salad'],4114,11/13/13 14:20,['quesadilla vegetable'],0,11/13/13 14:19,0 days 00:00:12.000000000,12,2.48490665,3451,1,0,7,8485,7304,0,1,0,1,0,0,11,46,12,7304.0,1
11/13/13,3544,['quesadilla vegetable'],6462,11/13/13 14:31,['taco salad'],0,11/13/13 14:31,0 days 00:00:28.000000000,28,3.33220451,5539,1,1,4,920,670,0,0,0,0,0,0,11,46,12,3451.0,1
11/13/13,3584,['taco salad'],9283,11/13/13 14:38,['taco salad'],1,11/13/13 14:38,0 days 00:00:06.000000000,6,1.791759469,8087,0,1,1,4365,3676,0,1,1,0,0,0,11,46,12,5539.0,1
11/13/13,3592,['quesadilla vegetable'],1093,11/13/13 14:39,['taco salad'],0,11/13/13 14:38,0 days 00:00:46.000000000,46,3.828641396,793,0,1,8,9283,8087,0,1,0,1,0,0,11,46,12,8087.0,1
11/13/13,3595,['pizza slice'],5420,11/13/13 14:39,['quesadilla vegetable'],0,11/13/13 14:39,0 days 00:00:09.000000000,9,2.197224577,4548,0,0,4,1093,793,0,1,0,0,0,0,11,46,12,793.0,1
11/13/13,3645,['quesadilla vegetable'],2269,11/13/13 14:45,['taco salad'],0,11/13/13 14:44,0 days 00:00:10.000000000,10,2.302585093,1826,0,0,8,5527,4653,0,0,0,0,0,0,11,46,12,4548.0,1
11/13/13,3687,['burrito'],5623,11/13/13 14:56,['taco salad'],0,11/13/13 14:56,0 days 00:00:13.000000000,13,2.564949357,4743,0,0,3,5715,4833,0,1,0,0,0,0,11,46,12,1826.0,1
11/13/13,3701,['quesadilla vegetable'],9168,11/13/13 15:03,['quesadilla vegetable'],1,11/13/13 15:03,0 days 00:00:11.000000000,11,2.397895273,7974,1,0,2,3852,3211,0,0,1,0,0,0,11,46,12,4743.0,1
11/13/13,3710,['taco salad'],7107,11/13/13 15:05,['taco salad'],1,11/13/13 15:05,0 days 00:00:46.000000000,46,3.828641396,6112,0,1,4,3493,2887,0,1,0,0,0,0,11,46,12,7974.0,2
11/13/13,3712,['comfort meal'],6382,11/13/13 15:06,['taco salad'],0,11/13/13 15:05,0 days 00:00:04.000000000,4,1.386294361,5461,1,0,4,7107,6112,0,1,0,0,0,0,11,46,12,6112.0,1
11/13/13,3714,['sushi vegetable'],7960,11/13/13 15:06,['comfort meal'],0,11/13/13 15:06,0 days 00:00:33.000000000,33,3.496507561,6788,0,0,1,6382,5461,1,0,1,0,0,0,11,46,12,5461.0,1
11/13/13,3723,['taco salad'],3563,11/13/13 15:09,['sushi meat'],0,11/13/13 15:09,0 days 00:00:39.000000000,39,3.663561646,2950,0,0,7,8735,7548,1,1,0,1,0,0,11,46,12,6788.0,1
11/13/13,3732,['taco salad'],3058,11/13/13 15:11,['taco salad'],1,11/13/13 15:11,0 days 00:00:33.000000000,33,3.496507561,2520,1,0,7,8571,7388,0,0,0,1,0,0,11,46,12,2950.0,1
11/13/13,3743,['burrito'],4287,11/13/13 15:14,['quesadilla vegetable'],0,11/13/13 15:13,0 days 00:00:58.000000000,58,4.060443011,3611,1,1,7,5953,5058,0,0,0,0,0,0,11,46,12,2520.0,1
11/13/13,3767,['quesadilla vegetable'],4335,11/13/13 15:33,['quesadilla vegetable'],1,11/13/13 15:33,0 days 00:00:54.000000000,54,3.988984047,3652,0,0,6,6690,5761,0,1,0,0,0,0,11,46,12,3611.0,1
11/13/13,3801,['quesadilla vegetable'],6234,11/13/13 16:02,['taco salad'],0,11/13/13 16:01,0 days 00:00:37.000000000,37,3.610917913,5320,0,0,3,9122,7929,0,1,0,1,0,0,11,46,12,3652.0,1
11/13/13,3805,['quesadilla vegetable'],9042,11/13/13 16:04,['quesadilla vegetable'],1,11/13/13 16:04,0 days 00:00:16.000000000,16,2.772588722,7852,0,0,1,2897,2392,1,1,1,0,0,0,11,46,12,5320.0,1
11/13/13,3806,['quesadilla vegetable'],6502,11/13/13 16:05,['quesadilla vegetable'],1,11/13/13 16:04,0 days 00:00:34.000000000,34,3.526360525,5577,0,1,5,9042,7852,0,0,0,1,0,0,11,46,12,7852.0,1
11/13/13,3809,['pizza slice'],2561,11/13/13 16:07,['burrito'],0,11/13/13 16:06,0 days 00:00:59.000000000,59,4.077537444,2100,0,0,8,2075,1643,0,0,0,0,0,0,11,46,12,5577.0,1
11/13/13,3817,['quesadilla vegetable'],2446,11/13/13 16:11,['burrito'],0,11/13/13 16:10,0 days 00:00:55.000000000,55,4.007333185,1993,1,1,8,10155,8832,0,1,0,1,0,0,11,46,12,2100.0,1
11/13/13,3818,['quesadilla vegetable'],7912,11/13/13 16:12,['quesadilla vegetable'],1,11/13/13 16:11,0 days 00:00:40.000000000,40,3.688879454,6740,0,1,1,2446,1993,1,1,1,0,0,0,11,46,12,1993.0,1
11/13/13,3820,['pizza slice'],4366,11/13/13 16:12,['quesadilla vegetable'],0,11/13/13 16:12,0 days 00:00:31.000000000,31,3.433987204,3677,0,0,7,7912,6740,0,1,0,1,0,0,11,46,12,6740.0,1
11/13/13,3828,['pizza slice'],9540,11/13/13 16:14,['quesadilla vegetable'],0,11/13/13 16:13,0 days 00:00:38.000000000,38,3.63758616,8326,0,1,1,4639,3912,0,0,1,0,0,0,11,46,12,3677.0,1
11/13/13,3837,['taco salad'],9028,11/13/13 16:19,['taco salad'],1,11/13/13 16:18,0 days 00:00:42.000000000,42,3.737669618,7838,0,1,1,3237,2662,1,1,1,0,0,0,11,46,12,8326.0,1
11/13/13,3838,['taco salad'],8955,11/13/13 16:19,['taco salad'],1,11/13/13 16:19,0 days 00:00:10.000000000,10,2.302585093,7765,1,0,2,9028,7838,0,1,1,1,0,0,11,46,12,7838.0,1
11/13/13,3840,['pizza slice'],1650,11/13/13 16:19,['taco salad'],0,11/13/13 16:19,0 days 00:00:18.000000000,18,2.890371758,1238,0,1,7,8955,7765,1,0,0,1,0,0,11,46,12,7765.0,1
11/13/13,3845,['taco salad'],2435,11/13/13 16:24,['burrito'],0,11/13/13 16:23,0 days 00:00:18.000000000,18,2.890371758,1985,1,1,8,6027,5123,1,0,0,0,0,0,11,46,12,1238.0,1
11/13/13,3860,"['taco', 'taco salad']",4257,11/13/13 16:35,['quesadilla vegetable'],0,11/13/13 16:34,0 days 00:00:58.000000000,58,4.060443011,3584,0,0,6,9157,7963,1,0,0,1,0,0,11,46,12,1985.0,1
11/13/13,3862,['taco salad'],2500,11/13/13 16:37,['quesadilla vegetable'],0,11/13/13 16:37,0 days 00:00:37.000000000,37,3.610917913,2043,0,1,8,4145,3477,1,1,0,0,0,0,11,46,12,3584.0,1
11/13/13,3875,['burrito'],10522,11/13/13 16:51,['burrito'],1,11/13/13 16:51,0 days 00:00:37.000000000,37,3.610917913,9185,1,0,1,9619,8396,1,0,1,1,0,0,11,46,12,2043.0,1
11/13/13,3879,['quesadilla vegetable'],7171,11/13/13 16:52,['burrito'],0,11/13/13 16:51,0 days 00:00:23.000000000,23,3.135494216,6156,1,0,2,10522,9185,1,0,1,1,0,0,11,46,12,9185.0,1
11/13/13,3881,['taco salad'],8196,11/13/13 16:52,['quesadilla vegetable'],0,11/13/13 16:52,0 days 00:00:33.000000000,33,3.496507561,7020,0,1,1,7171,6156,1,0,1,1,0,0,11,46,12,6156.0,1
11/13/13,3882,['taco salad'],5675,11/13/13 16:52,['taco salad'],1,11/13/13 16:52,0 days 00:00:08.000000000,8,2.079441542,4794,0,1,3,8196,7020,0,1,0,1,0,0,11,46,12,7020.0,1
11/13/13,3884,['quesadilla vegetable'],8060,11/13/13 16:53,['taco salad'],0,11/13/13 16:52,0 days 00:00:36.000000000,36,3.583518938,6886,0,1,1,5675,4794,0,1,1,0,0,0,11,46,12,4794.0,1
11/13/13,3885,['taco'],8693,11/13/13 16:54,['quesadilla vegetable'],0,11/13/13 16:53,0 days 00:00:44.000000000,44,3.784189634,7508,1,0,2,8060,6886,0,1,1,1,0,0,11,46,12,6886.0,1
11/13/13,3889,['quesadilla vegetable'],7239,11/13/13 16:57,['taco salad'],0,11/13/13 16:56,0 days 00:00:52.000000000,52,3.951243719,6212,0,1,3,2399,1951,0,1,0,0,0,0,11,46,12,7508.0,1
11/13/13,3899,['taco salad'],5921,11/13/13 17:01,['burrito'],0,11/13/13 17:01,0 days 00:00:10.000000000,10,2.302585093,5028,1,0,5,2185,1745,0,1,0,0,0,0,11,46,12,6212.0,1
11/13/13,3901,['burger'],6384,11/13/13 17:01,['taco salad'],0,11/13/13 17:01,0 days 00:00:26.000000000,26,3.258096538,5463,0,1,3,5921,5028,1,0,0,0,0,0,11,46,12,5028.0,1
11/13/13,3921,['taco salad'],5924,11/13/13 17:09,['taco salad'],1,11/13/13 17:08,0 days 00:00:27.000000000,27,3.295836866,5031,0,1,4,6486,5562,0,1,0,0,0,0,11,46,12,5463.0,1
11/13/13,3923,['taco salad'],10224,11/13/13 17:10,['taco salad'],1,11/13/13 17:09,0 days 00:00:38.000000000,38,3.63758616,8894,0,1,1,5924,5031,0,1,1,0,0,0,11,46,12,5031.0,1
11/13/13,3924,['taco salad'],8463,11/13/13 17:10,['taco salad'],1,11/13/13 17:10,0 days 00:00:08.000000000,8,2.079441542,7283,0,1,2,10224,8894,0,1,1,1,0,0,11,46,12,8894.0,2
11/13/13,3931,['taco salad'],6494,11/13/13 17:12,['taco salad'],1,11/13/13 17:11,0 days 00:00:38.000000000,38,3.63758616,5569,0,1,4,8374,7195,0,1,0,1,0,0,11,46,12,7283.0,1
11/13/13,3932,['taco salad'],6061,11/13/13 17:12,['taco salad'],1,11/13/13 17:12,0 days 00:00:07.000000000,7,1.945910149,5156,0,1,4,6494,5569,0,1,0,0,0,0,11,46,12,5569.0,1
11/13/13,3940,['quesadilla vegetable'],9392,11/13/13 17:14,['burrito'],0,11/13/13 17:13,0 days 00:00:59.000000000,59,4.077537444,8192,0,0,2,8964,7774,0,1,1,1,0,0,11,46,12,5156.0,1
11/13/13,3950,['quesadilla vegetable'],7980,11/13/13 17:16,['turkey burger'],0,11/13/13 17:16,0 days 00:00:09.000000000,9,2.197224577,6807,1,0,2,8507,7326,0,1,1,1,0,0,11,46,12,8192.0,1
11/13/13,3952,['quesadilla vegetable'],6151,11/13/13 17:17,['quesadilla vegetable'],1,11/13/13 17:16,0 days 00:00:29.000000000,29,3.36729583,5239,1,0,4,7980,6807,1,0,0,1,0,0,11,46,12,6807.0,1
11/13/13,3958,['cheese burger'],2565,11/13/13 17:19,['burger'],0,11/13/13 17:19,0 days 00:00:09.000000000,9,2.197224577,2103,0,0,8,1422,1022,0,0,0,0,0,0,11,46,12,5239.0,1
11/13/13,3960,['burrito'],6571,11/13/13 17:19,['cheese burger'],0,11/13/13 17:19,0 days 00:00:11.000000000,11,2.397895273,5644,0,0,3,2565,2103,0,0,0,0,0,0,11,46,12,2103.0,1
11/13/13,3961,['quesadilla vegetable'],3396,11/13/13 17:20,['burrito'],0,11/13/13 17:19,0 days 00:00:09.000000000,9,2.197224577,2799,0,1,5,6571,5644,0,0,0,0,0,0,11,46,12,5644.0,1
11/13/13,3966,['black bean burger'],9244,11/13/13 17:23,['taco salad'],0,11/13/13 17:23,0 days 00:00:12.000000000,12,2.48490665,8048,0,0,1,6180,5268,0,1,1,0,0,0,11,46,12,2799.0,1
11/13/13,3968,['black bean burger'],8564,11/13/13 17:24,['black bean burger'],1,11/13/13 17:23,0 days 00:00:11.000000000,11,2.397895273,7381,0,1,2,9244,8048,0,0,1,1,0,0,11,46,12,8048.0,1
11/13/13,3969,['taco'],8450,11/13/13 17:24,['black bean burger'],0,11/13/13 17:24,0 days 00:00:41.000000000,41,3.713572067,7271,0,1,2,8564,7381,0,1,1,1,0,0,11,46,12,7381.0,1
11/13/13,3973,['taco salad'],1784,11/13/13 17:27,['taco'],0,11/13/13 17:26,0 days 00:00:54.000000000,54,3.988984047,1367,0,0,7,6264,5348,0,1,0,0,0,0,11,46,12,7271.0,1
11/13/13,3974,['taco salad'],8078,11/13/13 17:28,['taco salad'],1,11/13/13 17:27,0 days 00:00:49.000000000,49,3.891820298,6904,0,0,1,1784,1367,0,0,1,0,0,0,11,46,12,1367.0,1
11/13/13,3977,['taco salad'],3205,11/13/13 17:28,['taco salad'],1,11/13/13 17:28,0 days 00:00:13.000000000,13,2.564949357,2636,0,0,6,8078,6904,0,0,0,1,0,0,11,46,12,6904.0,1
11/13/13,3984,['cheese burger'],7934,11/13/13 17:30,['cheese burger'],1,11/13/13 17:30,0 days 00:00:02.000000000,2,0.693147181,6762,1,1,1,7982,6809,0,0,1,1,0,0,11,46,12,2636.0,1
11/13/13,3991,['taco salad'],9996,11/13/13 17:33,['burrito'],0,11/13/13 17:33,0 days 00:00:19.000000000,19,2.944438979,8731,1,0,1,5427,4555,0,0,1,0,0,0,11,46,12,6762.0,1
11/13/13,3992,['taco salad'],5352,11/13/13 17:34,['taco salad'],1,11/13/13 17:33,0 days 00:00:47.000000000,47,3.850147602,4486,1,1,5,9996,8731,1,0,0,1,0,0,11,46,12,8731.0,1
11/13/13,3995,['burrito'],4263,11/13/13 17:34,['taco salad'],0,11/13/13 17:34,0 days 00:00:36.000000000,36,3.583518938,3589,0,0,7,5352,4486,1,1,0,0,0,0,11,46,12,4486.0,1
11/13/13,3998,['taco salad'],6004,11/13/13 17:36,['taco salad'],1,11/13/13 17:36,0 days 00:00:19.000000000,19,2.944438979,5104,0,1,4,5818,4930,0,1,0,0,0,0,11,46,12,3589.0,1
11/13/13,4000,['taco salad'],3530,11/13/13 17:36,['taco salad'],1,11/13/13 17:36,0 days 00:00:20.000000000,20,2.995732274,2921,0,1,7,6004,5104,0,1,0,0,0,0,11,46,12,5104.0,1
11/13/13,4009,['taco salad'],9347,11/13/13 17:39,['quesadilla vegetable'],0,11/13/13 17:38,0 days 00:00:16.000000000,16,2.772588722,8149,0,0,2,3560,2947,1,1,1,0,0,0,11,46,12,2921.0,1
11/13/13,4021,['taco salad'],4728,11/13/13 17:41,['quesadilla vegetable'],0,11/13/13 17:40,0 days 00:00:57.000000000,57,4.043051268,3994,1,1,6,4897,4110,1,0,0,0,0,0,11,46,12,8149.0,1
11/13/13,4022,['taco salad'],7098,11/13/13 17:41,['taco salad'],1,11/13/13 17:41,0 days 00:00:01.000000000,1,0,6104,1,1,4,4728,3994,1,1,0,0,0,0,11,46,12,3994.0,1
11/13/13,4042,['taco salad'],5330,11/13/13 17:43,['burrito'],0,11/13/13 17:43,0 days 00:00:12.000000000,12,2.48490665,4464,0,1,4,8893,7703,0,0,0,1,0,0,11,46,12,6104.0,1
11/13/13,4045,['quesadilla vegetable'],6142,11/13/13 17:44,['taco salad'],0,11/13/13 17:43,0 days 00:00:29.000000000,29,3.36729583,5230,0,1,3,5330,4464,0,1,0,0,0,0,11,46,12,4464.0,5
11/13/13,4047,['burrito'],4288,11/13/13 17:45,['quesadilla vegetable'],0,11/13/13 17:44,0 days 00:00:51.000000000,51,3.931825633,3612,0,0,5,6142,5230,0,1,0,0,0,0,11,46,12,5230.0,1
11/13/13,4050,['taco salad'],1847,11/13/13 17:45,['burrito'],0,11/13/13 17:45,0 days 00:00:27.000000000,27,3.295836866,1421,0,0,8,4288,3612,0,0,0,0,0,0,11,46,12,3612.0,1
11/13/13,4053,['taco salad'],2637,11/13/13 17:46,['taco salad'],1,11/13/13 17:45,0 days 00:00:30.000000000,30,3.401197382,2170,1,0,8,1847,1421,0,0,0,0,0,0,11,46,12,1421.0,1
11/13/13,4056,['quesadilla vegetable'],9379,11/13/13 17:46,['taco salad'],0,11/13/13 17:46,0 days 00:00:14.000000000,14,2.63905733,8180,0,0,2,2637,2170,1,0,1,0,0,0,11,46,12,2170.0,1
