id,terminal,num,datetime,PrimeDiv,StdtLevel,sex,hispanic,Nativeam,Asian,black,NHPacific,white,nralien,nr,date,product,quantity,price
NA,NA,1804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled veg,1,1.9
NA,NA,1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Chicken Gyro,1,5.05
NA,NA,1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Soda-Reg,1,1.5
NA,NA,1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Turkey Pita,1,5.05
NA,NA,1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Bottle Juice,1,2.1
NA,NA,1834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,1837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,1849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Milk Chug,1,1.7
NA,NA,1849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Turkey Pita,1,5.05
NA,NA,1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Soda-Reg,1,1.5
NA,NA,1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled Chic San,1,4.85
NA,NA,1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,1863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Turkey Burger,1,4.6
NA,NA,1872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled Chic San,1,4.85
NA,NA,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,1897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled Chic San,1,4.85
NA,NA,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Soda-Reg,1,1.5
NA,NA,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Extra Meat,1,2.15
NA,NA,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Burger,1,3.45
NA,NA,1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Buff ChicWrapDUC,1,5.35
NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Turkey Burger,1,4.6
NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled veg,1,1.9
NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled Chic San,1,4.85
NA,NA,1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled veg,1,1.9
NA,NA,1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled Chic San,1,4.85
NA,NA,1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Burger,1,3.45
NA,NA,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Bottle Juice,1,2.1
NA,NA,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Burger,1,3.45
NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled veg,1,1.9
NA,NA,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Burger,1,3.45
NA,NA,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Soda-Large,1,1.75
NA,NA,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Buff ChicWrapDUC,1,5.35
NA,NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Turkey Burger,1,4.6
NA,NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled veg,1,1.9
NA,NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Buff ChicWrapDUC,1,5.35
NA,NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Extra Meat,1,2.15
NA,NA,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Milk Chug,1,1.7
NA,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled Chic San,1,4.85
NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled Chic San,1,4.85
NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled 3 Cheese,1,3.35
NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Buff ChicWrapDUC,1,5.35
NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled veg,1,1.9
NA,NA,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Milk Chug,1,1.7
NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Buff ChicWrapDUC,1,5.35
NA,NA,2035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Bottle Juice,1,2.1
NA,NA,2037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled veg,1,1.9
NA,NA,2047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled veg,1,1.9
NA,NA,2047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Buff ChicWrapDUC,1,5.35
NA,NA,2051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Turkey Burger,1,4.6
NA,NA,2057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Half Tend/Fries,1,5.35
NA,NA,2058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Turkey Burger,1,4.6
NA,NA,2058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Half Tend/Fries,1,5.35
NA,NA,2071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Whole fruit,1,0.85
NA,NA,2071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled Chic San,1,4.85
NA,NA,2075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Half Tend/Fries,1,5.35
NA,NA,2076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Chicken Gyro,1,5.05
NA,NA,2086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,2095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Milk Chug,1,1.7
NA,NA,2102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Full Tenders,1,6.05
NA,NA,2104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled Chic San,1,4.85
NA,NA,2104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Extra Meat,1,2.15
NA,NA,2106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Turkey Burger,1,4.6
NA,NA,2106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,6.35
NA,NA,2112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled veg,1,1.9
NA,NA,2112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,6.35
NA,NA,2123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cookie,1,0.85
NA,NA,2127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cookie,1,0.85
NA,NA,2128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,2131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,1.6
NA,NA,2131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,1.6
NA,NA,2131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,1.6
NA,NA,2132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Turkey Pita,1,5.05
NA,NA,2147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cookie,1,0.85
NA,NA,2149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Sushi-Meat,1,8.05
NA,NA,2150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Whole fruit,1,0.85
NA,NA,2154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,6.35
NA,NA,2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Turkey Burger,1,4.6
NA,NA,2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Extra Meat,1,2.15
NA,NA,2161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,6.35
NA,NA,2163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Extra Meat,1,2.15
NA,NA,2164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,6.35
NA,NA,2167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,2.1
NA,NA,2168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Soda-Reg,1,1.5
NA,NA,2168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled veg,1,1.9
NA,NA,2178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Turkey Pita,1,5.05
NA,NA,2182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Chicken Gyro,1,5.05
NA,NA,2185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,6.35
NA,NA,2186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,6.35
NA,NA,2188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Sushi-Meat,1,8.05
NA,NA,2193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,2195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cookie,1,0.85
NA,NA,2195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Soda-Reg,1,1.5
NA,NA,2195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Burger,1,3.45
NA,NA,2196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,6.35
NA,NA,2198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Buff ChicWrapDUC,1,5.35
NA,NA,2206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Whole fruit,1,0.85
NA,NA,2207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Whole fruit,1,0.85
NA,NA,2207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
NA,NA,2207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,-1,-4.6
NA,NA,2207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Buff ChicWrapDUC,1,5.35
NA,NA,2208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,3.05
NA,NA,2208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,3.35
NA,NA,2209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,6.35
NA,NA,2211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,5.35
NA,NA,2214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Wed Veg Meal,1,6.35
NA,NA,2216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,2219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Grilled Chic San,1,4.85
NA,NA,2219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Whole fruit,1,0.85
NA,NA,2223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Wed Veg Meal,1,6.35
NA,NA,2225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Bottle Juice,1,2.1
NA,NA,2225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Pre Pack Salad,1,5.35
NA,NA,2228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Wed Veg Meal,1,6.35
NA,NA,2229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Wed Veg Meal,1,6.35
NA,NA,2232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Fries,1,1.85
NA,NA,2232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese Burger,1,4
NA,NA,2232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Cheese,1,0.55
NA,NA,2236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-09,Blk Bean Burger,1,4.6
